id,name,furnitureType,subordinateFurnitureType,itemWidth,itemHeight,itemLength
furniturecom.1520128,Mirror,Mirror,,1.0922,1.0922,0.1016
furniturecom.1539590,Cocktail Ottoman,Ottoman,,1.0414,0.508,1.0414
furniturecom.1532131,Ottoman,Ottoman,,0.7112,0.5334,0.889
furniturecom.1376250,Ottoman,Ottoman,,0.9144,0.4318,0.7112
furniturecom.235213,Cocktail Ottoman,Ottoman,,1.4224,0.4064,0.7366
furniturecom.96044,Mirror,Mirror,,0.0508,1.1684,0.9906
furniturecom.1460144,Mirror,Mirror,,1.27,1.2192,0.0508
furniturecom.1469423,Cocktail Ottoman,Ottoman,,1.3716,0.4826,1.3716
furniturecom.1425779,Cocktail Table,Table,CoffeeTable,0.8128,0.508,1.27
furniturecom.1377404,Ottoman,Ottoman,,0.889,0.4318,0.6096
furniturecom.1468560,Mirror,Mirror,,1.0414,0.9144,0.0762
furniturecom.235203,Cocktail Ottoman,Ottoman,,0.8128,0.4826,1.27
furniturecom.1535044,Mirror,Mirror,,0.9652,1.0668,0.0254
furniturecom.214543,Ottoman,Ottoman,,0.8382,0.4826,0.5842
furniturecom.1518151,Mirror,Mirror,,1.016,1.0414,0.0508
furniturecom.1416319,Ottoman,Ottoman,,0.8128,0.4826,0.5588
furniturecom.1439569,Cocktail Ottoman,Ottoman,,0.889,0.4826,0.889
furniturecom.1495016,Storage Ottoman,Ottoman,,0.7874,0.4572,0.5334
furniturecom.1434015,Cocktail Ottoman,Ottoman,,1.27,0.508,0.8128
furniturecom.1504419,Cocktail Ottoman,Ottoman,,1.0414,0.4064,0.5842
furniturecom.1509048,Ottoman,Ottoman,,0.7112,0.5334,0.889
furniturecom.1379724,Ottoman,Ottoman,,0.6096,0.4826,0.8636
furniturecom.214121,Ottoman,Ottoman,,0.7366,0.4572,0.6096
furniturecom.1516028,Storage Ottoman,Ottoman,,0.7874,0.4572,0.5334
furniturecom.1516030,Cocktail Ottoman,Ottoman,,1.016,0.4064,1.016
furniturecom.1516036,Cocktail Ottoman,Ottoman,,1.0414,0.4064,0.5842
furniturecom.214119,Ottoman,Ottoman,,0.7366,0.4572,0.6096
furniturecom.1427938,Cocktail Ottoman,Ottoman,,1.016,0.4064,1.016
furniturecom.1455362,Cube Ottoman,Ottoman,,0.9144,0.4572,0.9144
furniturecom.1464545,Cube Ottoman,Ottoman,,0.9144,0.4572,0.9144
furniturecom.1502330,Cube Ottoman,Ottoman,,0.9144,0.4572,0.9144
furniturecom.1510262,Cocktail Table,Table,CoffeeTable,0.6604,0.4572,1.2192
furniturecom.96944,Nightstand,ChestOfDrawers,Nightstand,0.5334,0.5588,0.4572
furniturecom.1374751,Cocktail Table,Table,CoffeeTable,0.8128,0.508,1.3716
furniturecom.318792,Cocktail Table w/ 2 Ottomans,Table,CoffeeTable,,0.4826,
furniturecom.1557384,Nightstand,ChestOfDrawers,Nightstand,0.7874,0.6604,0.4572
furniturecom.1557385,Nightstand,ChestOfDrawers,Nightstand,0.7874,0.6604,0.4572
furniturecom.1482744,Nightstand,ChestOfDrawers,Nightstand,0.4572,0.7112,0.7366
furniturecom.1526894,Nightstand,ChestOfDrawers,Nightstand,0.7366,0.762,0.508
furniturecom.1459171,Nightstand,ChestOfDrawers,Nightstand,0.4064,0.6096,0.5842
furniturecom.1431404,Cocktail Table,Table,CoffeeTable,0.7112,0.4826,1.2192
furniturecom.1517587,Nightstand,ChestOfDrawers,Nightstand,0.5334,0.635,0.4572
furniturecom.94901,Buffet,Cabinet,Sideboard,1.7272,0.8636,0.4826
furniturecom.1534294,Nightstand,ChestOfDrawers,Nightstand,0.762,0.762,0.4826
furniturecom.1375481,Cocktail Table,Table,CoffeeTable,0.7112,0.508,1.27
furniturecom.1509306,Nightstand,ChestOfDrawers,Nightstand,0.6096,0.6604,0.4064
furniturecom.1512163,Sideboard,Cabinet,Sideboard,1.3716,0.9144,0.4572
furniturecom.1508496,Nightstand,ChestOfDrawers,Nightstand,0.7112,0.5842,0.4826
furniturecom.1502230,Nightstand,ChestOfDrawers,Nightstand,0.5588,0.6096,0.4064
furniturecom.100073,Nightstand,ChestOfDrawers,Nightstand,0.4318,0.635,0.6604
furniturecom.1377403,Chaise,Chair,Chaise,1.778,0.8636,0.8636
furniturecom.1514365,Nightstand,ChestOfDrawers,Nightstand,0.5842,0.6604,0.4064
furniturecom.1410221,Nightstand,ChestOfDrawers,Nightstand,0.6096,0.6858,0.4572
furniturecom.1496472,Nightstand,ChestOfDrawers,Nightstand,0.6096,0.7112,0.4064
furniturecom.1465814,Cocktail Table,Table,CoffeeTable,0.7112,0.4826,1.27
furniturecom.1463687,Buffet,Cabinet,Sideboard,1.7018,0.9398,0.4826
furniturecom.1401207,Nightstand,ChestOfDrawers,Nightstand,0.6604,0.6604,0.4572
furniturecom.251655,Nightstand,ChestOfDrawers,Nightstand,0.6604,0.7366,0.4572
furniturecom.1381179,Nightstand,ChestOfDrawers,Nightstand,0.5842,0.635,0.4064
furniturecom.117862,Cocktail Table,Table,CoffeeTable,0.7112,0.5334,1.2192
furniturecom.1501330,Nightstand,ChestOfDrawers,Nightstand,0.6604,0.7112,0.4572
furniturecom.1417832,Chaise,Chair,Chaise,1.143,0.9906,1.651
furniturecom.1508441,Nightstand,ChestOfDrawers,Nightstand,0.6858,0.6858,0.4064
furniturecom.1421890,Cocktail Table,Table,CoffeeTable,0.6604,0.4572,1.2192
furniturecom.1511447,Nightstand,ChestOfDrawers,Nightstand,0.6858,0.762,0.4572
furniturecom.1515982,Nightstand,ChestOfDrawers,Nightstand,0.7112,0.7112,0.4318
furniturecom.1454293,Nightstand,ChestOfDrawers,Nightstand,0.4572,0.7112,0.7366
furniturecom.1501332,Swivel Cocktail Table,Table,CoffeeTable,0.7112,0.4572,1.2192
furniturecom.1391662,Nightstand,ChestOfDrawers,Nightstand,0.762,0.762,0.4826
furniturecom.1505624,Cocktail Table,Table,CoffeeTable,0.762,0.4826,1.27
furniturecom.1537524,Nightstand,ChestOfDrawers,Nightstand,0.5588,0.6096,0.4064
furniturecom.1463304,Nightstand,ChestOfDrawers,Nightstand,0.6604,0.6858,0.4064
furniturecom.1507005,Nesting Cocktail Table,Table,CoffeeTable,,0.4572,
furniturecom.1511349,Nightstand,ChestOfDrawers,Nightstand,0.8636,0.8128,0.5334
furniturecom.1511856,Lift Top Cocktail Table,Table,CoffeeTable,0.6604,0.4572,1.2192
furniturecom.1520075,Nightstand,ChestOfDrawers,Nightstand,0.6858,0.6858,0.4318
furniturecom.1511857,Lift Top Cocktail Table,Table,CoffeeTable,0.6604,0.4572,1.2192
furniturecom.1514058,Cocktail Table,Table,CoffeeTable,0.7112,0.4826,1.2192
furniturecom.1384518,Cocktail Table,Table,CoffeeTable,0.7874,0.4826,1.2954
furniturecom.1519052,Cocktail Table,Table,CoffeeTable,0.4572,0.762,1.3208
furniturecom.96052,Nightstand,ChestOfDrawers,Nightstand,0.4064,0.635,0.6096
furniturecom.1482906,Cocktail Table,Table,CoffeeTable,0.8636,0.4572,0.8636
furniturecom.1460142,Nightstand,ChestOfDrawers,Nightstand,0.762,0.762,0.4064
furniturecom.1468551,Three-Drawer Nightstand,ChestOfDrawers,Nightstand,0.7112,0.7366,0.508
furniturecom.1468552,One-Drawer Nightstand,ChestOfDrawers,Nightstand,0.7112,0.7366,0.508
furniturecom.1535051,Nightstand,ChestOfDrawers,Nightstand,0.6096,0.6096,0.4064
furniturecom.1518170,Nightstand,ChestOfDrawers,Nightstand,0.635,0.6604,0.4318
furniturecom.1427919,Right Arm Facing Chaise,Chair,Chaise,1.6764,0.9906,1.1176
furniturecom.1427928,Left Arm Facing Chaise,Chair,Chaise,1.6764,0.9906,1.1176
furniturecom.1503001,Chaise w/Audio Panel,Chair,Chaise,0.8128,0.889,1.6256
furniturecom.1503000,Chaise w/Audio Panel,Chair,Chaise,0.8128,0.889,1.6256
furniturecom.1524711,Chaise,Chair,Chaise,1.5748,0.8382,0.6858
furniturecom.1524710,Chaise,Chair,Chaise,1.5748,0.8382,0.6858
furniturecom.1534977,Cocktail Table,Table,CoffeeTable,0.6604,0.4572,1.2954
furniturecom.97040,Drawer Storage Units,Trundle,,1.8796,0.2286,0.6096
furniturecom.1381177,Trundle,Trundle,,1.905,0.3302,1.0414
furniturecom.1557376,Chest,ChestOfDrawers,,0.9398,1.2954,0.508
furniturecom.1557377,Chest,ChestOfDrawers,,0.9398,1.2954,0.508
furniturecom.95256,5 Drawer Chest,ChestOfDrawers,,0.8382,1.27,0.4572
furniturecom.1379725,Staircase Chest,ChestOfDrawers,,0.6096,1.5494,1.0668
furniturecom.1482745,Chest,ChestOfDrawers,,0.4826,1.3716,0.9398
furniturecom.1459164,Chest,ChestOfDrawers,,0.4064,1.2192,0.8382
furniturecom.1526892,Chest,ChestOfDrawers,,1.6002,1.4224,0.508
furniturecom.1526895,Media Chest,MediaStorage,MediaChest,1.1176,1.016,0.4826
furniturecom.1534281,Chest,ChestOfDrawers,,1.143,1.397,0.7874
furniturecom.1509305,5 Drawer Chest,ChestOfDrawers,,0.9144,1.2827,0.4572
furniturecom.1508493,Chest,ChestOfDrawers,,0.9398,1.0668,0.4826
furniturecom.1502257,Chest,ChestOfDrawers,,0.8128,1.2192,0.4064
furniturecom.1433560,Chest,ChestOfDrawers,,0.4318,1.2446,0.8128
furniturecom.1514362,Chest,ChestOfDrawers,,0.8382,1.2954,0.4064
furniturecom.1496473,5 Drawer Chest,ChestOfDrawers,,0.9652,1.2192,0.4318
furniturecom.1496485,Tall Chest,ChestOfDrawers,,0.6096,1.3208,0.4318
furniturecom.1410224,Chest,ChestOfDrawers,,0.4572,1.3208,0.9652
furniturecom.251641,Chest,ChestOfDrawers,,0.9652,1.3462,0.4826
furniturecom.1401231,Chest,ChestOfDrawers,,1.0668,1.2954,0.4572
furniturecom.1381169,5 Drawer Chest,ChestOfDrawers,,1.016,1.2954,0.4572
furniturecom.1501331,Chest,ChestOfDrawers,,0.6604,1.4986,0.4572
furniturecom.1508443,Media Chest,MediaStorage,MediaChest,1.016,1.016,0.4064
furniturecom.1508444,Chest,ChestOfDrawers,,0.9398,1.2954,0.4318
furniturecom.1511448,Media Chest,MediaStorage,MediaChest,1.0668,1.0922,0.508
furniturecom.1511450,Chest,ChestOfDrawers,,1.0922,1.27,0.508
furniturecom.1515981,Chest,ChestOfDrawers,,0.9652,1.4478,0.4826
furniturecom.1454294,Chest,ChestOfDrawers,,0.4572,1.3716,0.9398
furniturecom.1391653,Chest,ChestOfDrawers,,1.016,1.4224,0.4826
furniturecom.1537517,Chest,ChestOfDrawers,,0.8382,1.2192,0.4572
furniturecom.1463135,Chest,ChestOfDrawers,,0.889,1.27,0.4318
furniturecom.1511354,Chest,ChestOfDrawers,,1.1176,1.4732,0.5334
furniturecom.1520074,Chest,ChestOfDrawers,,1.0414,1.3462,0.4572
furniturecom.1520078,Media Chest,MediaStorage,MediaChest,1.1684,0.9144,0.508
furniturecom.96045,Chest,ChestOfDrawers,,0.4064,1.3208,0.8636
furniturecom.1460131,Chest,ChestOfDrawers,,1.016,1.524,0.4572
furniturecom.1468553,Chest,ChestOfDrawers,,0.9652,1.3208,0.508
furniturecom.1535047,Chest,ChestOfDrawers,,0.9144,1.27,0.4572
furniturecom.1518164,Chest,ChestOfDrawers,,0.889,1.27,0.4572
furniturecom.1520069,Sideboard,Cabinet,Sideboard,1.2192,0.8382,0.2794
furniturecom.1374736,End Table,Table,EndTable,0.8128,0.6096,0.7112
furniturecom.318785,End Table,Table,EndTable,,0.5842,
furniturecom.1519843,Server,Cabinet,Sideboard,1.4986,0.9144,0.4826
furniturecom.1510264,End Table,Table,EndTable,0.5588,0.5588,0.6604
furniturecom.1431428,End Table,Table,EndTable,0.6858,0.6096,0.5588
furniturecom.1375450,End Table,Table,EndTable,0.6096,0.6096,0.5588
furniturecom.1459093,Credenza,Credenza,,0.4826,1.016,1.524
furniturecom.1465817,End Table,Table,EndTable,0.5842,0.6096,0.7112
furniturecom.1432314,End Table,Table,EndTable,0.6604,0.6096,0.6604
furniturecom.117920,End Table,Table,EndTable,0.6604,0.6096,0.6096
furniturecom.1421891,End Table,Table,EndTable,0.5588,0.5588,0.6604
furniturecom.1508499,Server,Cabinet,Sideboard,1.2192,0.9398,0.4572
furniturecom.1501323,End Table,Table,EndTable,,0.6096,
furniturecom.1521252,Server,Cabinet,Sideboard,0.4572,0.9144,1.3208
furniturecom.1388260,Server,Cabinet,Sideboard,1.4224,0.9144,0.4572
furniturecom.1505613,End Table,Table,EndTable,0.7112,0.6096,0.6604
furniturecom.1516251,Sideboard,Cabinet,Sideboard,1.3716,0.9144,0.4572
furniturecom.1509052,End Table,Table,EndTable,0.6096,0.6096,0.6858
furniturecom.1507016,End Table,Table,EndTable,,0.635,
furniturecom.1511355,Sideboard,Cabinet,Sideboard,1.3208,0.9144,0.4572
furniturecom.1511865,End Table,Table,EndTable,0.5588,0.5588,0.6096
furniturecom.1511866,End Table,Table,EndTable,0.5588,0.5588,0.6096
furniturecom.1514059,Chair Side End Table,Table,EndTable,0.4572,0.6096,0.5588
furniturecom.1514060,End Table,Table,EndTable,0.635,0.6096,0.6858
furniturecom.1384536,End Table,Table,EndTable,0.635,0.6096,0.762
furniturecom.1427463,Sideboard,Cabinet,Sideboard,1.3208,0.9144,0.4572
furniturecom.213251,Sideboard,Cabinet,Sideboard,1.4224,0.8636,0.4572
furniturecom.1519042,End Table,Table,EndTable,,0.6604,
furniturecom.1482905,End Table,Table,EndTable,0.5842,0.635,0.5842
furniturecom.1463024,Sideboard,Cabinet,Sideboard,1.4224,0.8636,0.4572
furniturecom.1425780,End Table,Table,EndTable,,0.635,
furniturecom.1516040,Right Arm Facing Chaise,Chair,Chaise,1.5494,0.9906,1.0668
furniturecom.1516042,Left Arm Facing Chaise,Chair,Chaise,1.5494,0.9906,1.0668
furniturecom.1534975,End Table,Table,EndTable,0.889,0.4826,0.6096
furniturecom.1459163,Desk,Desk,,0.5334,0.762,1.1938
furniturecom.1502255,Desk,Desk,,1.1938,0.762,0.5334
furniturecom.1496487,Desk,Desk,,1.1938,0.762,0.5334
furniturecom.1381174,Desk,Desk,,1.27,0.762,0.5588
furniturecom.1460639,Baker's Rack,Rack,,1.0668,1.8542,0.4826
furniturecom.105428,30 Inch Pedestal,Pedestal,,0.381,0.8128,0.381
furniturecom.105426,36 Inch Pedestal,Pedestal,,0.381,0.9652,0.381
furniturecom.1401233,Chair,Chair,,0.508,0.9144,0.4572
furniturecom.1381163,Chair,Chair,,0.508,0.9144,0.4064
furniturecom.1527443,King Bed,Bed,,2.0828,1.4732,2.1336
furniturecom.1561351,King Bed,Bed,,2.0828,1.4732,2.2098
furniturecom.1561353,King Bed,Bed,,2.286,1.524,1.651
furniturecom.1527688,King Bed,Bed,,2.0066,1.4224,2.3622
furniturecom.1555808,King Bed,Bed,,2.159,1.6764,2.3622
furniturecom.1527448,King Bed,Bed,,2.2098,1.2192,2.4384
furniturecom.1527521,King Bed,Bed,,2.032,1.3208,2.159
furniturecom.1527319,King Bed,Bed,,2.1082,1.016,2.1844
furniturecom.1527515,King Bed,Bed,,2.032,1.397,2.3368
furniturecom.1527376,King Bed,Bed,,2.159,1.4732,2.1844
furniturecom.1527337,King Bed,Bed,,2.0828,1.651,2.0828
furniturecom.1527483,King Storage Bed,Bed,,2.0828,1.4224,2.5908
furniturecom.1483948,King Sleigh Bed,Bed,,2.0066,1.2446,2.3622
